,Unnamed: 0,date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,surface,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment,name,x,y
675,675,2023-06-25,JPN,Hanshin,07:40,Takarazuka Kinen (3yo+) (Turf),Flat,,Grade 1,,3yo+,,1m3f,11f,2200,Good To Firm,Turf,17,17.0,10,17,6.5,2,Dura Erede (JPN),3,C,117,,2:12.28,132.28,30.0,Hideaki Miyuki,Manabu Ikezoe,,–,114,Duramente (JPN),Marchesa (JPN),Orfevre,Three H Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
676,676,2023-06-25,JPN,Hanshin,07:40,Takarazuka Kinen (3yo+) (Turf),Flat,,Grade 1,,3yo+,,1m3f,11f,2200,Good To Firm,Turf,17,12.0,11,12,6.75,0.3,Ask Victor More (JPN),4,C,128,,2:12.32,132.32,14.3,Takeshi Yokoyama,Yasuhito Tamura,,–,111,Deep Impact (JPN),Kartica GB,Rainbow Quest,Hirosaki Toshihiro Hd Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
677,677,2023-06-25,JPN,Hanshin,07:40,Takarazuka Kinen (3yo+) (Turf),Flat,,Grade 1,,3yo+,,1m3f,11f,2200,Good To Firm,Turf,17,14.0,12,14,7,0.3,Breakup (JPN),5,H,128,,2:12.37,132.37,113.0,Yuga Kawada,Tatsuya Yoshioka,,–,111,Novellist (IRE),Little Jun (JPN),Kurofune,Toako Abe,,Hanshin,135.36121312754145,34.77914388048496
678,678,2023-06-25,JPN,Hanshin,07:40,Takarazuka Kinen (3yo+) (Turf),Flat,,Grade 1,,3yo+,,1m3f,11f,2200,Good To Firm,Turf,17,3.0,13,3,8.5,1.5,Danon The Kid (JPN),5,H,128,,2:12.62,132.62,35.0,Yuichi Kitamura,Takayuki Yasuda,,–,108,Just A Way (JPN),Epic Love (IRE),Dansili,Danox Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
679,679,2023-06-25,JPN,Hanshin,07:40,Takarazuka Kinen (3yo+) (Turf),Flat,,Grade 1,,3yo+,,1m3f,11f,2200,Good To Firm,Turf,17,16.0,14,16,8.75,0.2,Mozu Bello (JPN),7,H,128,,2:12.69,132.69,481.0,Taiga Tsunoda,Naoyuki Morita,,–,108,Deep Brillante (JPN),Harlans Ruby (USA),Harlans Holiday,Capital System Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
680,680,2023-06-25,JPN,Hanshin,07:40,Takarazuka Kinen (3yo+) (Turf),Flat,,Grade 1,,3yo+,,1m3f,11f,2200,Good To Firm,Turf,17,15.0,15,15,8.75,0.05,Unicorn Lion (IRE),7,H,128,,2:12.67,132.67,176.0,Ryusei Sakai,Yoshito Yahagi,,–,108,No Nay Never (USA),Muravka (IRE),High Chaparral,Lion Race Horse Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
681,681,2023-06-25,JPN,Hanshin,07:40,Takarazuka Kinen (3yo+) (Turf),Flat,,Grade 1,,3yo+,,1m3f,11f,2200,Good To Firm,Turf,17,2.0,16,2,8.75,0.05,Karate (JPN),7,H,128,,2:12.67,132.67,180.0,Akira Sugawara,Yasuyuki Tsujino,,–,108,To The Glory (JPN),Lady No Punch (JPN),French Deputy,Hikaru Odagiri,,Hanshin,135.36121312754145,34.77914388048496
682,682,2023-06-25,JPN,Hanshin,07:40,Takarazuka Kinen (3yo+) (Turf),Flat,,Grade 1,,3yo+,,1m3f,11f,2200,Good To Firm,Turf,17,1.0,17,1,9.25,.5,Lilac (JPN),4,F,123,,2:12.74,132.74,159.0,Mirco Demuro,Ikuo Aizawa,,–,102,Orfevre (JPN),Viva Bouquet (JPN),King Kamehameha,Seichi Serizawa,,Hanshin,135.36121312754145,34.77914388048496
683,683,2023-09-10,JPN,Hanshin,07:35,Sankei Sho Centaur Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,6f,6f,1200,Good To Firm,Turf,15,11.0,1,11,0,0,T M Spada (JPN),4,F,121,,1:07.20,67.20,113.0,Akatsuki Tomita,Kazuyoshi Kihara,378046.32,–,114,Red Spada (JPN),Toshi The Cozzene (JPN),Admire Cozzene,Masatsugu Takezono,,Hanshin,135.36121312754145,34.77914388048496
684,684,2023-09-10,JPN,Hanshin,07:35,Sankei Sho Centaur Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,6f,6f,1200,Good To Firm,Turf,15,8.0,2,8,1,1,Aguri (JPN),4,C,126,,1:07.37,67.37,4.1,Norihiro Yokoyama,Takayuki Yasuda,152970.8,–,116,Caravaggio (USA),Old Time Waltz (USA),War Front,Masahiro Miki,,Hanshin,135.36121312754145,34.77914388048496
685,685,2023-09-10,JPN,Hanshin,07:35,Sankei Sho Centaur Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,6f,6f,1200,Good To Firm,Turf,15,14.0,3,14,1.75,.75,Smart Courage (JPN),6,H,126,,1:07.49,67.49,9.1,Mirai Iwata,Yasutoshi Ikee,95367.57,–,113,Deep Impact (JPN),Leger Tosho (JPN),King Halo,Toru Okawa,,Hanshin,135.36121312754145,34.77914388048496
686,686,2023-09-10,JPN,Hanshin,07:35,Sankei Sho Centaur Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,6f,6f,1200,Good To Firm,Turf,15,9.0,4,9,2,0.3,Buon Voyage (JPN),6,M,121,,1:07.53,67.53,106.0,Haruhiko Kawasu,Tomoyuki Umeda,56017.12,–,107,Lord Kanaloa (JPN),Deep In Ask (JPN),Deep Impact,Toshihiro Hirosaki,,Hanshin,135.36121312754145,34.77914388048496
687,687,2023-09-10,JPN,Hanshin,07:35,Sankei Sho Centaur Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,6f,6f,1200,Good To Firm,Turf,15,1.0,5,1,2.5,.5,London Plan (JPN),3,C,121,,1:07.62,67.62,27.0,Hayato Yoshida,Hiroshi Miyamoto,37134.94,–,108,Greater London (JPN),Passion Rose (JPN),Afleet,Takayuki Shimokobe,,Hanshin,135.36121312754145,34.77914388048496
688,688,2023-09-10,JPN,Hanshin,07:35,Sankei Sho Centaur Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,6f,6f,1200,Good To Firm,Turf,15,5.0,6,5,2.75,0.3,Jean Gros (USA),4,C,126,,1:07.66,67.66,5.2,Yutaka Take,Hideyuki Mori,,–,110,More Than Ready (USA),Goodbye Stranger (USA),Broad Brush,Susumu Fujita,,Hanshin,135.36121312754145,34.77914388048496
689,689,2023-09-10,JPN,Hanshin,07:35,Sankei Sho Centaur Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,6f,6f,1200,Good To Firm,Turf,15,7.0,7,7,3.25,0.3,A Shin Spotter (JPN),4,C,126,,1:07.74,67.74,12.1,Taiga Tsunoda,Keiji Yoshimura,,–,109,A Shin Hikari (JPN),Marzelline (IRE),Barathea,Eishindo Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
690,690,2023-09-10,JPN,Hanshin,07:35,Sankei Sho Centaur Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,6f,6f,1200,Good To Firm,Turf,15,10.0,8,10,3.5,0.3,Pixie Knight (JPN),5,H,128,,1:07.78,67.78,6.6,Keita Tosaki,Hidetaka Otonashi,,–,110,Maurice (JPN),Pixie Hollow (JPN),King Halo,Silk Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
691,691,2023-09-10,JPN,Hanshin,07:35,Sankei Sho Centaur Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,6f,6f,1200,Good To Firm,Turf,15,2.0,9,2,3.75,0.2,Vatreni (JPN),5,G,126,,1:07.86,67.86,27.0,Yusuke Fujioka,Kodai Hasegawa,,–,107,Grass Wonder (USA),Cheerful Smile (JPN),Sunday Silence,Masaki Noda,,Hanshin,135.36121312754145,34.77914388048496
692,692,2023-09-10,JPN,Hanshin,07:35,Sankei Sho Centaur Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,6f,6f,1200,Good To Firm,Turf,15,6.0,10,6,4.75,1,Big Caesar (JPN),3,C,121,,1:07.99,67.99,3.7,Hideaki Miyuki,Masato Nishizono,,–,101,Big Arthur (JPN),Anna Perenna (USA),Tale Of Ekati,Masanobu Habata,,Hanshin,135.36121312754145,34.77914388048496
693,693,2023-09-10,JPN,Hanshin,07:35,Sankei Sho Centaur Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,6f,6f,1200,Good To Firm,Turf,15,15.0,11,15,5.25,.5,Morino Dream (JPN),4,F,121,,1:08.08,68.08,32.0,Katsuma Sameshima,Yuichi Shikato,,–,98,Maurice (JPN),Gloriette (JPN),Admire Moon,Kazuhisa Mori,,Hanshin,135.36121312754145,34.77914388048496
694,694,2023-09-10,JPN,Hanshin,07:35,Sankei Sho Centaur Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,6f,6f,1200,Good To Firm,Turf,15,12.0,12,12,5.75,.5,Bouton DOr (JPN),3,F,117,,1:08.16,68.16,27.9,Yuji Hishida,Manabu Ikezoe,,–,94,Big Arthur (JPN),Princess Rock (JPN),Swift Current,Gaen Kogyo Llc,,Hanshin,135.36121312754145,34.77914388048496
695,695,2023-09-10,JPN,Hanshin,07:35,Sankei Sho Centaur Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,6f,6f,1200,Good To Firm,Turf,15,4.0,13,4,7,1.25,Dolce More (JPN),3,C,121,,1:08.37,68.37,27.0,Kenichi Ikezoe,Naosuke Sugai,,–,94,Rulership (JPN),Ayusan (JPN),Deep Impact,Three H Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
696,696,2023-09-10,JPN,Hanshin,07:35,Sankei Sho Centaur Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,6f,6f,1200,Good To Firm,Turf,15,13.0,14,13,7,0.2,Divination (JPN),6,H,126,,1:08.40,68.40,88.0,Taisei Danno,Hideyuki Mori,,–,96,Victoire Pisa (JPN),Hugin (AUS),Street Sense,Tetsuya Ichimura,,Hanshin,135.36121312754145,34.77914388048496
697,697,2023-09-10,JPN,Hanshin,07:35,Sankei Sho Centaur Stakes (3yo+) (Turf),Flat,,Grade 2,,3yo+,,6f,6f,1200,Good To Firm,Turf,15,3.0,15,3,8,1,Leggiero (JPN),6,M,121,,1:08.53,68.53,297.0,Kota Fujioka,Masayuki Nishimura,,–,88,Kizuna (JPN),Rock Fair Lady (JPN),Rock Of Gibraltar,Takeshi Yamamoto,,Hanshin,135.36121312754145,34.77914388048496
698,698,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,12.0,1,12,0,0,Masked Diva (JPN),3,F,119,,1:43.00,103.00,23.2,Mirai Iwata,Yasuyuki Tsujino,334957.2,–,112,Rulership (JPN),Mask Off (JPN),Deep Impact,Shadai Race Horse Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
699,699,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,5.0,2,5,1.5,1.5,Brede Weg (JPN),3,F,119,,1:43.25,103.25,2.1,Christophe-Patrice Lemaire,Keisuke Miyata,134365.56,–,109,Lord Kanaloa (JPN),Inner Urge (JPN),Deep Impact,Sunday Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
700,700,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,10.0,3,10,3.25,1.75,Malaki Naia (JPN),3,F,119,,1:43.54,103.54,15.4,Yuga Kawada,Tatsuya Yoshioka,82917.93,–,105,Just A Way (JPN),Kauai Lane (JPN),King Kamehameha,Shadai Race Horse Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
701,701,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,9.0,4,9,3.5,0.3,Anri Road (JPN),3,F,119,,1:43.58,103.58,59.0,Hayato Yoshida,Taiki Chaki,49093.66,–,105,Real Steel (JPN),Caxixi (JPN),Jungle Pocket,Masahiro Miki,,Hanshin,135.36121312754145,34.77914388048496
702,702,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,11.0,5,11,4.25,.75,Coconuts Brown (JPN),3,F,119,,1:43.71,103.71,23.6,Takeshi Yokoyama,Hiroyuki Uemura,32729.1,–,103,Kitasan Black (JPN),Lewers Street (JPN),King Kamehameha,Takayuki Shimokobe,,Hanshin,135.36121312754145,34.77914388048496
703,703,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,1.0,6,1,5,.75,Fortune Code (JPN),3,F,119,,1:43.83,103.83,110.0,Shinichiro Akiyama,Shinya Kobayashi,,–,102,Spielberg (JPN),Secret Code (JPN),Fusaichi Pegasus,Chizu Yoshida,,Hanshin,135.36121312754145,34.77914388048496
704,704,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,6.0,7,6,5.25,0.3,Raffa Dura (JPN),3,F,119,,1:43.88,103.88,43.0,Takuya Kowata,Shigeyuki Kojima,,–,101,Duramente (JPN),Raffadali (JPN),Singspiel,Tan Maruyama,,Hanshin,135.36121312754145,34.77914388048496
705,705,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,2.0,8,2,6.25,1,So Dazzling (JPN),3,F,119,,1:44.04,104.04,5.7,Yutaka Take,Hidetaka Otonashi,,–,99,Hearts Cry (JPN),So Magic (JPN),Symboli Kris S,Shadai Race Horse Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
706,706,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,17.0,9,17,6.5,0.2,Scene De Reve (JPN),3,F,119,,1:44.12,104.12,88.0,Kohei Matsuyama,Tatsuya Yoshioka,,–,98,Daiwa Major (JPN),Chevalier (JPN),French Deputy,Normandy Thoroughbred Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
707,707,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,13.0,10,13,7,.5,Risa Risa (JPN),3,F,119,,1:44.17,104.17,76.0,Suguru Hamanaka,Yasuhito Tamura,,–,97,Isla Bonita (JPN),Satono Rose Hip (JPN),Taiki Shuttle,Sando Masaru Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
708,708,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,3.0,11,3,7.25,0.3,Remige (JPN),3,F,119,,1:44.21,104.21,117.0,Ryuji Wada,Mikio Matsunaga,,–,97,Kizuna (JPN),Bicoastal (USA),Gone West,North Hills Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
709,709,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,14.0,12,14,7.5,0.2,Conch Shell (JPN),3,F,119,,1:44.28,104.28,8.1,Joao Moreira,Hisashi Shimizu,,–,96,Kizuna (JPN),Xanas (IRE),Galileo,Shinji Maeda,,Hanshin,135.36121312754145,34.77914388048496
710,710,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,4.0,13,4,9.25,1.75,Alice Verite (JPN),3,F,119,,1:44.54,104.54,99.0,Kota Fujioka,Kazuya Nakatake,,–,93,Kizuna (JPN),Lumiere Verite (USA),Cozzene,Makoto Kato,,Hanshin,135.36121312754145,34.77914388048496
711,711,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,7.0,14,7,9.25,0.05,Ravel (JPN),3,F,119,,1:44.55,104.55,5.5,Ryusei Sakai,Yoshito Yahagi,,–,93,Kitasan Black (JPN),Sambre Et Meuse (JPN),Daiwa Major,Carrot Farm Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
712,712,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,15.0,15,15,9.75,0.3,Bright Jewelry (JPN),3,F,119,,1:44.62,104.62,19.9,Katsuma Sameshima,Shinsuke Hashiguchi,,–,92,Epiphaneia (JPN),Air Pascale (JPN),War Emblem,Seiko Nishimura,,Hanshin,135.36121312754145,34.77914388048496
713,713,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,16.0,16,16,11.5,1.75,Triomphalement (JPN),3,F,119,,1:44.92,104.92,234.0,Kenichi Ikezoe,Kazuhide Sasada,,–,88,Kizuna (JPN),Ratnapura (USA),Distorted Humor,North Hills Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
714,714,2023-09-17,JPN,Hanshin,07:35,Kansai Television Co Ltd Sho Rose Stakes (3yo Fillies & Mares) (Turf),Flat,,Grade 2,,3yo,F & M,1m1f,9f,1800,Good To Firm,Turf,17,8.0,17,8,13,1.5,Yurisha (JPN),3,F,119,,1:45.17,105.17,122.0,Yuji Hishida,Naoya Nakamura,,–,85,Greater London (JPN),Angelicus (JPN),Harbinger,Yoshikazu Takeshita,,Hanshin,135.36121312754145,34.77914388048496
715,715,2023-09-24,JPN,Hanshin,07:35,Kobe Shimbun Hai (3yo Colts & Fillies) (Turf),Flat,,Grade 2,,3yo,C & F,1m4f,12f,2400,Good To Firm,Turf,13,3.0,1,3,0,0,Satono Glanz (JPN),3,C,123,,2:23.50,143.50,5.0,Yuga Kawada,Yasuo Tomomichi,345606.75,–,112,Satono Diamond (JPN),Cherry Collect (IRE),Oratorio,Hajime Satomi,,Hanshin,135.36121312754145,34.77914388048496
716,716,2023-09-24,JPN,Hanshin,07:35,Kobe Shimbun Hai (3yo Colts & Fillies) (Turf),Flat,,Grade 2,,3yo,C & F,1m4f,12f,2400,Good To Firm,Turf,13,6.0,2,6,0.2,0.2,Savona (JPN),3,C,123,,2:23.53,143.53,24.5,Kenichi Ikezoe,Kazuya Nakatake,140105.74,–,112,Kizuna (JPN),T K Rapid (JPN),Snitzel,Makoto Kato,,Hanshin,135.36121312754145,34.77914388048496
717,717,2023-09-24,JPN,Hanshin,07:35,Kobe Shimbun Hai (3yo Colts & Fillies) (Turf),Flat,,Grade 2,,3yo,C & F,1m4f,12f,2400,Good To Firm,Turf,13,7.0,3,7,.75,.5,Phantom Thief (JPN),3,C,123,,2:23.62,143.62,4.3,Yutaka Take,Masayuki Nishimura,88935.05,–,111,Harbinger (GB),Lupin (USA),Medaglia Doro,Turf Sport Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
718,718,2023-09-24,JPN,Hanshin,07:35,Kobe Shimbun Hai (3yo Colts & Fillies) (Turf),Flat,,Grade 2,,3yo,C & F,1m4f,12f,2400,Good To Firm,Turf,13,4.0,4,4,1,0.2,Lord Del Rey (JPN),3,C,123,,2:23.67,143.67,7.3,Ryusei Sakai,Mitsumasa Nakauchida,50981.87,–,111,Lord Kanaloa (JPN),Delfino (JPN),Hearts Cry,Lord Horse Club Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
719,719,2023-09-24,JPN,Hanshin,07:35,Kobe Shimbun Hai (3yo Colts & Fillies) (Turf),Flat,,Grade 2,,3yo,C & F,1m4f,12f,2400,Good To Firm,Turf,13,13.0,5,13,1,0.05,Hearts Concerto (JPN),3,C,123,,2:23.67,143.67,3.4,Kohei Matsuyama,Ryo Takei,33987.92,–,111,Hearts Cry (JPN),Nasuno Sibelius (USA),Unbridleds Song,Green Farm Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
720,720,2023-09-24,JPN,Hanshin,07:35,Kobe Shimbun Hai (3yo Colts & Fillies) (Turf),Flat,,Grade 2,,3yo,C & F,1m4f,12f,2400,Good To Firm,Turf,13,12.0,6,12,2.25,1.25,Smart Phantom (JPN),3,C,123,,2:23.88,143.88,99.0,Mirai Iwata,Mamoru Ishibashi,,–,109,Harbinger (GB),Smart Iris (JPN),Deep Impact,Toru Okawa,,Hanshin,135.36121312754145,34.77914388048496
721,721,2023-09-24,JPN,Hanshin,07:35,Kobe Shimbun Hai (3yo Colts & Fillies) (Turf),Flat,,Grade 2,,3yo,C & F,1m4f,12f,2400,Good To Firm,Turf,13,2.0,7,2,2.75,.5,Shonan Bashitto (JPN),3,C,123,,2:23.96,143.96,18.3,Mirco Demuro,Naosuke Sugai,,–,108,Silver State (JPN),Guillem (JPN),Medaglia Doro,Tetsuhide Kunimoto,,Hanshin,135.36121312754145,34.77914388048496
722,722,2023-09-24,JPN,Hanshin,07:35,Kobe Shimbun Hai (3yo Colts & Fillies) (Turf),Flat,,Grade 2,,3yo,C & F,1m4f,12f,2400,Good To Firm,Turf,13,8.0,8,8,4,1.25,Meiner Laulea (JPN),3,C,123,,2:24.17,144.17,15.9,Takeshi Yokoyama,Toru Miya,,–,106,Gold Ship (JPN),Meine Bonheur (JPN),Roses In May,Thoroughbred Club Ruffian Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
723,723,2023-09-24,JPN,Hanshin,07:35,Kobe Shimbun Hai (3yo Colts & Fillies) (Turf),Flat,,Grade 2,,3yo,C & F,1m4f,12f,2400,Good To Firm,Turf,13,1.0,9,1,4.75,.75,Sastrugi (JPN),3,C,123,,2:24.29,144.29,22.7,Hiroshi Kitamura,Tetsuya Kimura,,–,105,Hearts Cry (JPN),Snow Pine GB,Dalakhani,Sunday Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
724,724,2023-09-24,JPN,Hanshin,07:35,Kobe Shimbun Hai (3yo Colts & Fillies) (Turf),Flat,,Grade 2,,3yo,C & F,1m4f,12f,2400,Good To Firm,Turf,13,11.0,10,11,6.5,1.75,Season Rich (JPN),3,C,123,,2:24.58,144.58,17.8,Taiga Tsunoda,Takashi Kubota,,–,102,Duramente (JPN),Ever Charmant (JPN),Hearts Cry,Yutaka Uda,,Hanshin,135.36121312754145,34.77914388048496
725,725,2023-09-24,JPN,Hanshin,07:35,Kobe Shimbun Hai (3yo Colts & Fillies) (Turf),Flat,,Grade 2,,3yo,C & F,1m4f,12f,2400,Good To Firm,Turf,13,10.0,11,10,8.5,2,Night In London (JPN),3,C,123,,2:24.92,144.92,9.1,Ryuji Wada,Masahiro Otake,,–,99,Greater London (JPN),Moon Howling (JPN),Mejiro Mcqueen,Yoshiro Kubota,,Hanshin,135.36121312754145,34.77914388048496
726,726,2023-09-24,JPN,Hanshin,07:35,Kobe Shimbun Hai (3yo Colts & Fillies) (Turf),Flat,,Grade 2,,3yo,C & F,1m4f,12f,2400,Good To Firm,Turf,13,5.0,12,5,9.5,1,Bar Du Vin (JPN),3,C,123,,2:25.08,145.08,275.0,Yoshihiro Furukawa,Tamio Hamada,,–,97,Mikki Isle (JPN),Gelateria Bar (JPN),Manhattan Cafe,Green Farm Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
727,727,2023-09-24,JPN,Hanshin,07:35,Kobe Shimbun Hai (3yo Colts & Fillies) (Turf),Flat,,Grade 2,,3yo,C & F,1m4f,12f,2400,Good To Firm,Turf,13,9.0,13,9,13.5,4,Bikini Boy (JPN),3,C,123,,2:25.75,145.75,96.0,Fuma Matsuwaka,Tomoyuki Umeda,,–,91,Beach Patrol (USA),Ever And Ever (JPN),Hearts Cry,Sachiaki Kobayashi,,Hanshin,135.36121312754145,34.77914388048496
728,728,2023-09-30,JPN,Hanshin,07:35,The Sirius Stakes Handicap) (3yo+) (Dirt),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Standard,AW,14,14.0,1,14,0,0,Hagino Alegrias (JPN),6,H,129,,2:04.40,124.40,3.1,Mirai Iwata,Hirofumi Shii,242302.37,–,115,Kizuna (JPN),Tanino Charis (JPN),Generous,Yoshie Hinokuma,,Hanshin,135.36121312754145,34.77914388048496
729,729,2023-09-30,JPN,Hanshin,07:35,The Sirius Stakes Handicap) (3yo+) (Dirt),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Standard,AW,14,7.0,2,7,1.25,1.25,Icon Tailor (JPN),5,M,122,,2:04.61,124.61,5.2,Taisei Danno,Hiroshi Kawachi,95304.63,–,105,Duramente (JPN),Boil Tosho (JPN),Came Home,Kouichi Nakanishi,,Hanshin,135.36121312754145,34.77914388048496
730,730,2023-09-30,JPN,Hanshin,07:35,The Sirius Stakes Handicap) (3yo+) (Dirt),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Standard,AW,14,3.0,3,3,4.75,3.5,Vanyar (JPN),5,H,126,,2:05.19,125.19,6.9,Kiwamu Ogino,Yasushi Shono,60240.43,–,102,Turtle Bowl (IRE),Bright Elf (JPN),Brians Time,Hidaka Breeders Union Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
731,731,2023-09-30,JPN,Hanshin,07:35,The Sirius Stakes Handicap) (3yo+) (Dirt),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Standard,AW,14,5.0,4,5,5,0.3,Full Vote (JPN),5,H,121,,2:05.23,125.23,24.8,Hideaki Miyuki,Masayuki Nishimura,35876.13,–,96,Henny Hughes (USA),Reach Consensus (JPN),French Deputy,Carrot Farm Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
732,732,2023-09-30,JPN,Hanshin,07:35,The Sirius Stakes Handicap) (3yo+) (Dirt),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Standard,AW,14,9.0,5,9,6.25,1.25,Kafuji Octagon (JPN),4,C,126,,2:05.44,125.44,9.3,Ryusei Sakai,Yoshito Yahagi,23917.42,–,99,Maurice (JPN),Mejiro Marian (JPN),Mejiro Bailey,Mamoru Kato,,Hanshin,135.36121312754145,34.77914388048496
